5.031,178.7,82.179,1
5.8425,166.64,80.399,1
5.3384,170.48,85.502,1
6.1232,177.55,74.345,0
6.3867,144.83,84.174,0
4.2759,165.76,93.661,0
6.012,125.55,92.363,1
5.9208,117.48,90.508,1
5.3495,170.41,85.989,1
5.7273,160.88,87.216,0
6.3592,153,75.043,1
5.0762,158.6,91.148,0
5.2986,198.67,61.71,1
5.4268,168.85,81.451,0
5.9446,140.61,85.884,0
6.481,180.97,72.31,0
7.1276,120.28,57.809,0
6.1791,136.43,94.439,1
5.7264,145.82,90.474,1
5.8159,165.35,96.479,0
4.5874,161.43,95.451,0
6.0658,216.47,37.687,1
5.8736,156.91,84.862,1
6.2838,174.67,74.749,0
6.265,134.71,91.246,1
5.3304,202.28,73.765,1
6.6452,188.49,55.185,1
5.6599,188.82,65.991,0
6.25,158.32,70.412,0
6.574,118.55,75.984,1
5.2065,134.53,99.983,1
5.7201,156.68,86.859,1
6.1701,154.92,80.093,1
5.4596,161.54,89.28,1
4.4796,168.37,94.242,0
6.372,142.84,82.017,1
4.7738,142.93,102.42,1
5.5797,131.99,80.413,0
6.2484,158.15,70.923,0
5.6299,177.58,82.366,0
6.543,170.71,81.849,0
5.3499,223.86,46.971,0
5.7833,178.78,74.914,1
6.2863,174.94,74.237,0
6.2389,145.16,83.677,0
6.4074,187.75,77.929,0
5.8987,182.74,65.593,0
6.5231,121.92,75.212,1
6.6326,193.38,58.605,0
6.7322,145.49,81.225,0
6.1451,178.36,77.323,0
6.2119,156.99,81.676,0
4.8906,216.66,41.329,1
6.017,158.68,80.082,0
5.8574,121.35,89.237,0
6.104,142.36,85.788,0
6.1463,167.26,87.557,1
6.7671,138.15,77.91,0
6.1201,121.92,84.393,0
5.4242,199.24,60.171,0
4.9931,178.67,85.388,0
4.3055,169.51,96.869,0
6.077,115.87,78.742,0
5.7635,159.21,83.316,1
5.8424,160.9,77.565,0
4.8935,153.44,95.065,1
4.6103,211.69,63.199,0
4.7363,195.99,64.181,0
5.4778,173.05,82.468,1
5.3862,179.18,89.172,1
5.4686,223.93,34.831,1
5.7953,192.06,60.152,0
6.5749,120.36,80.557,1
5.3388,147.24,90.564,0
5.213,213.16,53.011,0
6.0763,161.28,83.726,0
5.3883,182.32,92.168,0
6.3815,141.44,82.022,0
5.6542,182.52,85.052,1
5.8403,171.24,71.611,1
5.4297,169.65,80.988,1
5.8636,187.01,58.95,1
6.071,184.09,69.328,0
5.1053,200.41,57.801,0
6.7087,153.6,77.111,0
5.0914,155.86,92.039,0
5.0331,221.87,36.484,0
5.6176,182.43,86.698,1
5.8707,165.35,86.974,0
5.7883,128.48,91.074,1
5.8174,178.23,64.64,1
5.8444,140.07,85.652,0
5.6493,211.98,52.746,0
6.1814,156.46,86.577,1
6.1711,170.23,80.671,1
5.105,149.8,90.618,0
5.3507,177.1,78.424,0
6.4859,133.38,85.665,1
5.7232,184.7,78.287,1
5.7971,192.42,59.312,0
4.88,164.14,94.937,1
5.3335,158.65,85.284,0
7.4335,138.54,45.056,0
6.0657,173.78,83.176,0
7.0772,165.41,73.11,1
6.1272,135.31,86.25,1
6.4325,144.75,78.383,0
5.8751,157.07,85.72,0
7.7129,138.46,61.376,0
6.6018,165.69,74.811,1
4.5005,220.7,45.55,1
5.5156,144.84,88.906,0
5.9261,167.29,79.959,1
5.7696,153.48,82.133,0
5.331,173.21,93.968,0
6.4545,141.71,81.566,0
5.7637,198.62,60.696,1
6.2526,160.83,83.197,0
5.8591,169.76,94.574,0
7.0477,173.09,72.574,0
4.8438,165.83,91.42,0
5.9789,169.61,90.43,0
5.6344,140.51,84.228,0
5.8652,155.07,87.113,1
6.6692,134.65,82.255,0
5.7737,151.67,84.264,0
6.2888,136.69,82.03,1
5.3705,133.46,96.436,1
5.4579,128.45,86.703,1
6.5341,165.59,81.162,1
5.8382,137.7,95.795,0
5.7525,156.55,82.494,1
5.2093,211.62,60.361,0
6.3305,129.31,83.507,1
4.6378,198.99,68.931,0
6.6578,181.5,60.689,0
5.8831,164.27,83.52,0
5.7734,130.69,90.263,1
5.9489,161.01,85.943,1
5.1557,202,47.385,1
6.0885,178.19,76.54,0
5.5276,196.48,63.057,1
5.2842,141.41,95.727,1
5.7831,155.24,80.873,0
4.1785,198.01,73.962,0
6.0251,127.04,89.294,1
5.9188,159.77,82.977,1
5.8041,199.22,58.299,1
6.0531,164.8,84.993,0
6.0337,156.4,80.975,0
6.4414,102.18,79.357,0
5.5133,188.03,64.622,1
5.7554,132.84,92.61,1
5.4883,170.86,85.771,0
5.2015,188.02,69.074,0
6.5076,113.91,72.408,1
6.217,121.89,80.162,0
5.7141,158.2,89.321,1
5.9665,165.27,84.084,1
5.8893,205.41,47.255,1
5.5495,168.51,98.482,0
7.0681,160.41,35.189,0
4.9482,188.21,78.872,0
5.7858,139.21,90.311,1
5.3627,144.81,101.53,0
6.2749,144.88,87.014,0
5.3637,199.33,71.646,0
6.2441,150.52,81.814,0
6.3872,117.23,86.941,0
6.6452,188.49,55.185,1
5.8053,174.17,77.808,1
6.0963,188.35,70.783,1
5.0601,154.46,91.763,0
5.4001,178.63,79.35,1
4.8817,150.28,103.29,1
5.5759,142.5,89.054,0
5.7475,142.4,88.679,1
5.5976,154.47,89.138,1
5.3912,179.37,80.279,0
5.9716,163.83,78.484,1
6.838,188.56,59.616,0
6.0992,170.38,76.022,1
6.2714,172.37,76.898,1
6.1409,119.18,79.942,1
5.5279,149.29,88.572,1
5.3431,180.24,80.902,1
5.0684,212.67,48.954,1
5.223,210.14,49.295,0
6.2218,128.92,76.298,1
5.7322,190.13,59.3,0
4.1425,225.32,39.064,0
6.0589,134.44,86.638,1
3.9992,209.64,60.014,0
5.7646,187.99,60.97,0
6.3601,157.32,85.097,1
5.8539,128.09,90.948,0
5.4782,149.09,83.239,1
5.6482,124.68,102.89,0
4.9669,188.3,69.612,0
7.0156,167.95,37.699,0
5.9939,149.93,87.55,0
6.5713,122.49,81.51,1
6.0047,135.32,84.63,1
5.3586,182.82,87.154,1
6.3499,129.16,83.945,1
5.7072,196.03,74.195,1
5.2165,177,71.209,1
5.4399,152.96,93.949,1
6.2575,154.38,90.035,1
6.2621,170.99,86.967,0
5.7847,153.58,87.951,1
6.4464,145.59,72.332,1
5.7738,190.95,58.017,0
5.1003,131.65,91.049,1
6.3258,150.11,86.376,0
6.6246,153.52,78.671,0
6.2601,132.45,77.452,1
5.4316,139.9,95.803,1
5.6371,112,89.135,1
5.7667,143.97,81.555,0
6.1532,157.18,85.527,0
5.641,184.39,85.116,1
5.9912,201.48,50.005,1
6.2893,132.84,82.076,1
7.0001,190.67,44.22,1
5.8793,192.25,70.76,0
6.1884,160.25,80.018,1
5.1855,182.82,76.322,0
5.4994,179.19,72.73,0
5.6163,175.93,79.634,0
6.0916,176.35,78.095,1
5.9211,144.63,87.104,0
5.7902,203.64,44.461,1
5.289,161.32,90.99,1
5.1213,160.4,84.471,0
5.5654,168.91,82.605,1
5.9332,164.83,84.5,0
5.1987,146.88,101.53,1
6.384,147.45,80.167,0
6.0989,145.61,81.081,0
4.9953,223.84,35.443,0
5.9471,183.35,86.953,0
5.8074,153.63,85.218,0
6.578,138.01,76.687,0
4.6702,211.14,62.854,0
6.6846,159.7,63.499,0
5.8437,166.85,79.987,1
6.4841,159.13,78.364,0
5.1895,116.37,98.863,1
4.9975,177.35,86.166,0
6.2339,142.47,80.259,1
6.1866,170.38,69.628,0
5.1518,181.53,83.097,1
6.7371,137.21,76.925,0
5.2107,126.86,91.896,1
6.45,148.32,84.166,0
5.2633,167.27,83.589,0
5.9156,183.48,54.477,0
5.8994,176.02,74.33,1
5.8871,127.59,80.236,1
5.3979,131.04,93.652,1
6.431,155.89,85.574,1
6.3385,135.47,82.322,0
6.8355,136.13,80.592,0
5.6164,128.75,99.708,1
7.0501,115.65,73.113,0
4.5415,161.67,95.686,0
5.0158,168.1,83.342,0
5.5097,133.4,93.341,1
5.5313,169.34,88.381,1
6.2155,132.22,97.331,0
5.668,160.58,84.969,0
6.2801,145.2,83.336,0
5.2233,175.34,75.256,1
5.0584,204.58,54.516,1
5.7009,146.47,84.7,1
5.5392,170.09,79.964,0
5.8823,132.73,89.235,1
5.168,170.69,84.991,1
4.4966,192.36,73.046,1
5.3472,212.5,47.65,1
5.4446,154.48,92.285,0
5.7007,133.61,92.695,0
6.4041,157.5,88.415,0
6.5267,192.29,46.953,0
4.2899,172.01,95.744,0
4.775,179.01,91.896,1
5.3441,193.2,64.808,0
6.1002,167.85,73.179,1
5.5705,171.17,81.829,1
4.7419,195.57,64.965,0
5.8729,170.7,86.126,1
4.9616,160.08,94.726,0
5.7781,159.32,82.713,0
5.8443,110.09,96.121,1
5.6295,186.23,65.269,0
6.0171,120.85,89.065,1
6.1878,155.16,79.21,1
6.4751,205.89,42.404,0
6.0969,175.91,67.31,0
6.612,121.58,76.74,0
6.3547,148.75,90.518,1
5.5807,198.54,73.545,1
6.4388,126,81.076,0
5.8879,153.82,83.899,0
6.9444,157.99,75.165,0
6.3424,177.6,69.556,1
5.7809,107.75,87.074,1
5.6977,173.25,88.969,0
7.1858,190.04,49.886,1
5.6185,171.06,71.378,0
4.5273,164.93,96.801,0
6.5601,163.89,78.485,0
6.7295,176.83,70.841,1
5.4239,169.42,81.484,0
6.4493,128.8,86.623,1
6.2542,119.26,76.743,0
6.4464,133.57,69.463,0
7.0323,159.26,74.628,1
5.8978,172.14,74.688,0
4.9893,194.35,58.531,0
7.0535,172.37,49.918,1
4.6617,225.63,50.062,0
4.5904,198.22,60.536,0
5.6791,163.53,87.038,1
6.3127,154.01,85.145,1
5.7081,167.56,85.112,1
5.9997,126.36,90.422,1
5.556,165.85,85.62,0
6.4518,110.75,85.755,0
6.9748,111.29,68.035,0
5.105,224.83,32.666,1
5.2194,131.22,100.16,1
5.5169,182.8,74.015,1
5.8867,146.2,91.894,0
6.1341,154.83,83.614,0
6.8216,167.72,74.983,1
5.8954,161.92,80.908,1
5.5026,116.64,87.193,1
6.165,127.83,97.618,0
6.1507,160.44,87.793,0
4.6759,175.68,89.361,1
5.1549,171.8,84.226,1
5.8819,162.56,80.116,1
5.7963,208.86,63.577,0
5.1097,224.22,34.908,1
4.4649,180,93.134,0
6.1955,123.5,80.248,1
6.0759,124.21,83.612,0
6.3828,143.44,90.702,0
6.1099,143.88,81.251,1
5.7402,149.43,91.617,0
5.7552,162.66,81.965,0
6.2049,160.7,73.175,0
5.7438,182.29,82.088,0
6.4312,127.54,86.203,0
5.3812,208.67,44.922,1
5.419,127.73,93.564,1
5.9752,125.19,77.766,1
5.0386,148.19,96.258,1
5.893,144.07,86.111,0
5.6614,179.49,64.915,1
4.8869,215.82,56.002,0
5.8068,134.03,87.522,0
5.9747,155.18,83.304,0
6.1386,167.24,81.321,1
6.8745,116.94,63.85,0
5.8181,166.16,81.141,0
5.661,184.75,73.417,0
5.8777,151.47,78.956,0
5.3054,200.08,61.114,1
5.1271,227.68,31.796,1
4.9951,168.08,90.252,0
4.9895,163.46,93.204,0
5.3989,118.01,92.658,1
5.9691,155.5,83.232,1
6.2802,154.27,86.416,1
4.7624,210.28,55.179,0
5.5161,147.45,100.64,0
5.5094,208.25,47.184,1
4.9976,185.69,87.232,0
6.4877,183.86,51.912,0
5.7021,150.19,88.187,1
4.6778,175.39,88.463,1
4.8885,151.02,103.11,0
5.9187,135.46,89.667,1
6.0919,105.52,86.041,1
5.1715,196.16,56.163,0
5.3882,183.9,61.63,0
6.0768,143.1,83.604,1
6.128,144.49,76.56,0
4.9008,147.32,97.506,0
5.1912,156.08,80.835,1
5.6642,169.04,66.579,1
5.4593,200.56,54.248,1
4.9911,131.87,99.343,1
5.3192,198.97,56.463,0
5.5105,139.26,96.641,1
4.4861,202.9,66.36,0
6.3667,122.43,83.834,0
6.5773,139.32,84.3,0
5.7366,182.43,74.406,1
5.1515,181.66,83.008,1
4.7449,179.2,82.71,1
5.9829,127.28,82.978,1
5.3251,160.6,88.471,1
5.7852,188.29,63.08,0
7.1441,117.47,71.781,0
5.3421,212.73,38.532,0
4.8158,206.81,48.4,0
6.4268,146.16,72.787,1
5.7554,134.46,90.73,1
6.1201,182.32,58.213,0
5.3096,185.68,90.878,0
5.392,175.6,95.351,0
5.9307,179.64,66.791,1
4.7659,209.81,56.179,0
6.1493,194.27,71.252,0
6.3736,190.46,63.346,0
6.249,131.37,84.353,0
6.3458,150.07,79.521,0
6.4409,127.46,81.535,0
7.1177,188.44,43.239,0
5.9637,170.48,82.804,1
5.5819,116.53,99.901,1
6.2272,172.64,73.358,0
5.762,164.62,66.865,1
4.983,155.99,96.049,0
7.3981,123.79,67.72,0
5.0748,173.09,82.001,1
3.9679,220.59,43.836,0
6.7592,156.5,66.429,0
6.4612,143.65,80.676,0
6.4707,167.44,80.317,1
4.64,221.3,49.902,0
5.9927,152.77,78.91,1
4.6835,161.44,97.203,1
4.9684,155.21,92.809,0
5.1368,190.56,68.166,0
5.6485,117.1,102.7,0
6.4527,191,58.789,0
5.9041,179.84,79.174,1
5.9265,130.74,83.476,1
4.9993,160.4,97.721,0
5.6572,131.71,88.495,1
5.567,184.97,68.778,0
6.0522,203.57,52.177,0
5.4449,182.97,80.419,1
5.7005,124.81,93.177,1
5.8565,193.93,69.257,0
5.5655,175.09,76.376,0
6.0727,154.11,91.056,1
5.9636,146.83,83.261,1
5.6161,178.31,77.525,0
5.6672,206.71,45.996,0
5.6058,158.96,76.386,1
5.9453,156.27,88.568,0
6.0211,160.74,82.962,0
5.8932,167.7,85.963,0
5.6073,184.6,68.151,0
4.64,221.3,49.902,0
6.1152,186.41,63.027,0
5.424,149.98,100.15,0
5.5344,169.42,89.495,1
5.1101,172.29,89.632,0
5.493,152.31,87.453,1
5.6574,169,83.353,0
6.0332,157.87,76.514,1
5.5221,185.17,72.556,1
4.9125,204,53.192,1
5.0054,155.18,97.023,0
5.1258,180.56,87.64,0
5.4677,213.89,38.322,1
6.0131,173.53,79.759,1
6.5138,106.66,80.468,0
5.3761,220.34,37.916,1
6.6607,116.82,81.309,0
4.7211,192.37,73.487,0
5.8018,138.25,79.621,0
5.4163,193.12,64.482,1
5.3285,183.79,80.112,1
6.3215,164.55,83.862,0
5.3094,174.74,84.951,0
6.1605,165.08,85.052,1
6.1266,174.91,65.457,1
5.5658,169.08,82.523,1
6.1931,138.47,87.951,0
5.1955,178.06,94.918,0
6.1585,167.99,77.208,1
5.3081,179.37,88.595,1
5.7861,179.35,80.242,1
5.2176,165.34,86.176,1
6.088,128.64,83.063,0
5.5133,158.05,86.095,1
6.1644,195.52,70.25,1
5.5082,162.86,95.246,0
5.5271,180.48,85.347,1
5.5928,178.33,77.849,0
5.971,161.93,91.863,0
6.0129,203.25,50.591,0
5.339,213.25,36.773,0
5.8408,170.94,72.164,1
6.4118,186.93,57.985,0
5.279,150.49,100.62,0
6.1198,177.26,69.768,1
5.9472,166.46,91.257,0
5.8938,166.9,81.205,0
5.3566,179.1,83.043,0
5.4431,152.76,91.942,1
6.1999,142.6,81.962,1
4.5215,218.6,40.794,0
5.6209,157.64,91.86,0
5.4693,155.82,79.001,1
6.1367,176.58,71.854,0
5.3672,135.63,93.718,1
6.7607,160,75.346,1
5.1089,150.11,99.769,0
5.5865,149.83,85.714,1
6.1184,145.5,81.664,1
5.2169,166.55,91.242,0
5.0716,180.23,80.281,0
4.1262,217.26,48.072,0
5.3452,209.29,43.425,1
5.3004,145.92,95.078,1
6.5906,146.32,81.519,1
5.2732,188.47,85.619,1
5.9347,195.88,71.116,1
4.8899,210.04,44.331,1
7.23,176.71,61.443,0
5.0664,161.71,89.87,0
6.1078,168.74,72.833,1
4.6484,186,87,0
5.1859,172.93,85.146,1
6.2616,166.13,74.447,1
5.3198,198.07,65.787,0
6.0059,182.23,70.64,0
5.8351,174.16,57.554,0
5.7507,130.11,91.136,1
4.8889,204.91,52.289,1
5.6916,175.81,78.224,1
6.8033,166.42,67.137,0
5.4857,136.19,94.829,1
5.0649,213.19,47.637,1
5.0707,188.16,61.764,1
5.472,171.67,93.417,0
6.4384,150.44,86.811,1
5.5564,172.44,80.112,0
5.8503,189.61,71.492,1
6.2271,146.96,82.114,1
5.1947,167.87,89.752,0
6.0906,172.14,75.298,1
5.4455,182.05,59.403,0
6.0736,127.73,92.162,1
5.5229,169.61,82.628,1
4.5755,186.48,88.306,1
5.8174,178.23,64.64,1
6.0257,148.77,89.107,0
6.1708,166,77.959,1
5.9304,143.1,88.137,0
5.9759,179.24,71.753,0
7.0965,177.26,47.885,0
6.3575,162.67,85.964,1
5.476,217.53,49.403,0
5.4593,200.14,55.26,1
4.9926,214.6,62.225,0
6.9825,182.05,59.119,0
5.3555,179.24,80.864,0
6.191,147.16,92.084,1
6.3218,111.81,83.762,0
5.1626,188.82,67.899,1
5.6731,170.11,86.516,1
5.8058,122.05,83.643,1
5.8714,166.54,83.715,0
6.2926,146.68,79.973,1
5.6127,165.84,86.867,0
5.9007,150.53,78.394,0
5.7935,170.86,82.759,1
5.4297,169.65,80.988,1
4.8454,207.92,52.171,0
6.4315,171.21,75.286,0
5.7637,186.93,80.187,0
6.1657,140.96,80.439,0
5.62,157.66,83.86,0
6.6586,139.62,65.604,0
5.0799,165.76,93.581,0
6.3073,157.89,86.879,1
5.4771,197.16,72.434,0
5.3221,156.79,81.481,1
5.3974,182.44,73.197,0
5.9071,204.88,45.69,0
6.6142,128.06,79.365,0
5.191,196.42,62.827,0
6.7925,142.36,81.552,0
6.1064,124.03,89.854,0
4.1843,186.21,87.732,0
5.8082,162.72,88.291,0
4.8487,168.48,92.175,0
4.5957,197.79,61.413,0
5.5967,152.92,103.72,0
6.1784,172.9,77.775,0
5.843,144.92,85.237,1
5.6947,138.07,89.531,1
6.2647,135.56,80.612,1
5.7571,169.39,82.78,1
5.0779,136.36,101,1
5.5889,125.74,87.585,0
5.0391,221.26,38.47,0
6.179,196.77,55.605,1
5.458,157.24,88.026,0
6.099,107.9,82.421,0
5.4811,195.31,74.176,0
5.9511,175.93,69.569,0
6.4157,190.21,75.966,0
5.2058,179.47,81.952,1
5.4349,186.39,74.693,0
6.5837,181.88,61.82,0
5.7927,202.24,63.165,0
6.4346,151.82,78.827,1
6.1866,170.38,69.628,0
5.9964,169.5,82.621,1
6.1436,153.04,74.517,1
6.9298,127.36,81.842,1
5.545,160.22,89.703,0
5.1031,201.36,53.392,1
5.3248,181.53,87.16,1
5.4942,153.87,92.561,1
5.3785,167.83,80.371,0
5.0438,193.61,61.327,0
5.8001,166.62,86.282,1
5.4042,206.41,44.076,0
5.339,213.25,36.773,0
6.4164,147.69,89.76,0
5.4429,167.08,91.895,0
5.3214,177.37,91.838,0
4.9187,192.63,75.263,0
7.1593,166.62,55.201,0
5.458,199.61,56.493,0
5.8903,144.26,88.463,0
5.8473,139.19,83.419,0
5.994,131.41,83.225,0
4.8299,208.39,57.935,0
5.6577,164.2,85.227,0
6.1825,169.5,78.97,0
5.4883,169.59,86.404,0
6.0248,128.04,84.365,0
6.2576,128.06,82.963,1
5.8719,160.36,83.475,0
5.7254,147.1,89.601,0
5.3496,152.61,84.51,0
6.8602,145.3,80.551,1
6.4188,168.91,64.392,1
5.2102,194.08,83.773,0
5.6816,167.56,83.69,1
5.5548,139.99,84.656,0
5.2908,153.46,91.841,1
4.924,214,40.971,1
5.8366,194.02,59.664,0
5.3132,184.75,85.297,1
5.2882,184.19,85.404,0
4.7263,204.38,63.602,0
6.2228,174.96,70.03,0
7.009,167.16,77.43,0
5.2052,156.34,88.959,0
5.5173,170.41,77.285,0
4.5845,199.05,64.929,0
5.3472,224.42,45.505,0
5.1006,201.8,52.334,1
5.7114,203.31,62.499,0
5.0985,205.57,53.299,1
5.7637,170.62,70.946,1
5.458,209.87,56.427,0
4.3745,151.93,98.195,0
5.4538,147.15,91.426,1
5.33,161.9,92.281,0
5.3184,188.74,82.75,0
4.5314,203.35,74.271,1
5.945,171.77,72.276,1
6.0976,122.79,87.441,1
6.2334,140.26,79.909,1
5.7379,179.97,79.344,1
5.5511,166.21,83.516,0
5.896,184.36,79.597,1
5.9636,158.15,81.242,0
6.2961,132.44,82.881,1
4.6702,211.14,62.854,0
5.6295,157.56,86.896,0
6.227,144.37,88.468,0
7.0556,174.17,65.083,0
5.2874,196.41,64.792,0
5.9965,171.36,85.661,0
4.1348,225.93,37.073,0
5.2734,188.27,73.624,1
6.0611,170.05,75.544,1
6.2825,129.14,83.962,0
5.5992,140.53,90.556,1
5.2686,202.39,53.494,1
5.7415,172.83,78.212,0
5.4312,160.66,96.334,1
5.5511,168.4,83.154,1
5.8032,150.54,85.209,1
5.8437,166.85,79.987,1
5.0177,154.7,103.86,0
6.5224,140.38,85.517,0
7.2258,120.52,64.377,0
5.1311,180.5,82.218,0
5.7902,203.64,44.461,1
6.2364,152.86,84.548,0
5.9884,167.95,71.668,1
6.4985,168.76,79.41,1
5.952,166.54,81.667,0
6.0771,172.04,69.687,1
6.2903,149.45,77.972,1
6.4118,186.93,57.985,0
4.8954,218.88,45.423,0
6.7794,134.69,71.548,0
5.1118,150,99.959,0
5.0069,173.94,88.041,0
5.6978,152.71,83.966,0
5.8297,139.09,92.199,0
6.098,103.2,91.768,0
5.4453,171.07,82.02,0
4.9927,224.44,33.23,0
5.0502,221.23,52.873,0
4.6744,204.6,58.005,0
5.1977,210.86,40.844,1
5.9457,164.3,79.071,0
6.4978,126.42,83.397,1
5.4262,168.68,81.81,0
5.105,224.83,32.666,1
6.2719,179.98,67.261,0
6.1946,136.48,94.349,1
5.818,201.71,64.102,0
4.7884,144.67,98.1,1
5.6358,164.16,83.762,0
7.0175,119.78,61.16,0
5.2583,213.04,48.146,1
5.0419,153.61,94.143,1
5.2031,174.42,82.915,1
5.5451,161.31,85.96,0
5.3725,102.48,92.652,1
7.1171,188.83,55.926,0
6.559,124.44,76.198,0
5.4643,221.66,36.844,1
6.0655,138.73,75.312,1
6.2808,162.19,71.563,1
5.5289,165.05,88.85,0
